ID,altitude_in_m,min_max,time,time_decimals,time_peak
129549,392.0,min,00:01,0.0,0.0
120900,349.0,min,00:01,0.0,0.0
129607,391.0,min,00:01,0.0,0.0
280170,348.0,min,00:01,0.0,0.0
129555,427.0,min,00:01,0.0,0.0
961881,670.0,min,00:01,0.0,0.0
129565,431.0,min,00:01,0.0,0.0
129552,447.0,min,00:01,0.0,0.0
581892,481.0,min,00:01,0.0,0.0
205242,398.0,min,00:01,0.0,0.0
129609,431.0,min,00:01,0.0,0.0
129612,431.0,min,00:01,0.0,0.0
294700,436.0,min,00:01,0.0,0.0
133127,380.0,min,00:01,0.0,0.0
133125,397.0,min,00:01,0.0,0.0
294701,435.0,min,00:01,0.0,0.0
129642,397.0,min,00:01,0.0,0.0
563436,353.0,min,00:01,0.0,0.0
280171,380.0,min,00:01,0.0,0.0
120809,397.0,min,00:01,0.0,0.0
120853,496.0,min,00:01,0.0,0.0
120909,433.0,min,00:01,0.0,0.0
280159,360.0,min,00:01,0.0,0.0
120827,428.0,min,00:01,0.0,0.0
129557,441.0,min,00:01,0.0,0.0
476486,347.0,min,00:01,0.0,0.0
130819,352.0,min,00:01,0.0,0.0
254338,796.0,min,00:01,0.0,0.0
129562,400.0,min,00:01,0.0,0.0
296990,551.0,min,00:01,0.0,0.0
129553,431.0,min,00:01,0.0,0.0
120810,390.0,min,00:01,0.0,0.0
174253,458.0,min,00:01,0.0,0.0
120851,360.0,min,00:01,0.0,0.0
613190,350.0,min,00:01,0.0,0.0
129644,425.0,min,00:01,0.0,0.0
541521,448.0,min,00:01,0.0,0.0
129559,431.0,min,00:01,0.0,0.0
120867,368.0,min,00:01,0.0,0.0
182404,449.0,min,00:01,0.0,0.0
129608,408.0,min,00:01,0.0,0.0
120814,354.0,min,00:01,0.0,0.0
559481,356.0,min,00:01,0.0,0.0
129564,431.0,min,00:01,0.0,0.0
120932,384.0,min,00:01,0.0,0.0
120843,383.0,min,00:01,0.0,0.0
467833,446.0,min,00:01,0.0,0.0
129624,395.0,min,00:01,0.0,0.0
897134,438.0,min,00:01,0.0,0.0
427191,510.0,min,00:01,0.0,0.0
671212,370.0,min,00:01,0.0,0.0
735245,700.0,min,00:01,0.0,0.0
133117,399.0,min,00:01,0.0,0.0
559319,405.0,min,00:01,0.0,0.0
280935,479.0,min,00:01,0.0,0.0
129620,436.0,min,00:01,0.0,0.0
580172,515.0,min,00:01,0.0,0.0
628639,398.0,min,00:01,0.0,0.0
129634,391.0,min,00:01,0.0,0.0
545906,409.0,min,00:01,0.0,0.0
624204,410.0,min,00:01,0.0,0.0
129632,414.0,min,00:01,0.0,0.0
543430,448.0,min,00:01,0.0,0.0
836001,353.0,min,00:01,0.0,0.0
757496,400.0,min,00:01,0.0,0.0
129628,391.0,min,00:01,0.0,0.0
464419,381.0,min,00:01,0.0,0.0
507875,390.0,min,00:01,0.0,0.0
525576,377.0,min,00:01,0.0,0.0
753862,353.0,min,00:01,0.0,0.0
129616,431.0,min,00:01,0.0,0.0
661138,352.0,min,00:01,0.0,0.0
476483,381.0,min,00:01,0.0,0.0
129626,411.0,min,00:01,0.0,0.0
129638,406.0,min,00:01,0.0,0.0
533192,593.0,min,00:01,0.0,0.0
161124,228.0,min,00:01,0.0,0.0
86433,360.0,min,00:01,0.0,0.0
402418,509.0,min,00:01,0.0,0.0
402610,477.0,min,00:01,0.0,0.0
840423,447.0,min,00:01,0.0,0.0
294082,426.0,min,00:01,0.0,0.0
679751,306.0,min,00:01,0.0,0.0
253313,331.0,min,00:01,0.0,0.0
294083,395.0,min,00:01,0.0,0.0
253312,357.0,min,00:01,0.0,0.0
294081,395.0,min,00:01,0.0,0.0
740261,335.0,min,00:01,0.0,0.0
253592,491.0,min,00:01,0.0,0.0
435048,333.0,min,00:01,0.0,0.0
868641,584.0,min,00:01,0.0,0.0
294087,398.0,min,00:01,0.0,0.0
887309,665.0,min,00:01,0.0,0.0
898948,353.0,min,00:01,0.0,0.0
253315,344.0,min,00:01,0.0,0.0
357325,420.0,min,00:01,0.0,0.0
132998,924.0,min,00:01,0.0,0.0
812811,255.0,min,00:01,0.0,0.0
548333,581.0,min,00:01,0.0,0.0
133037,264.0,min,00:01,0.0,0.0
132993,359.0,min,00:01,0.0,0.0
371230,257.0,min,00:01,0.0,0.0
548336,492.0,min,00:01,0.0,0.0
130967,391.0,min,00:01,0.0,0.0
357322,403.0,min,00:01,0.0,0.0
377011,277.0,min,00:01,0.0,0.0
548337,322.0,min,00:01,0.0,0.0
812804,326.0,min,00:01,0.0,0.0
357320,275.0,min,00:01,0.0,0.0
130681,319.0,min,00:01,0.0,0.0
357291,254.0,min,00:01,0.0,0.0
320784,924.0,min,00:01,0.0,0.0
670385,449.0,min,00:01,0.0,0.0
613198,431.0,min,00:01,0.0,0.0
357328,525.0,min,00:01,0.0,0.0
246771,295.0,min,00:01,0.0,0.0
610990,307.0,min,00:01,0.0,0.0
132995,286.0,min,00:01,0.0,0.0
114226,369.0,min,00:01,0.0,0.0
1040682,331.0,min,00:01,0.0,0.0
371235,306.0,min,00:01,0.0,0.0
357321,466.0,min,00:01,0.0,0.0
133001,370.0,min,00:01,0.0,0.0
548334,308.0,min,00:01,0.0,0.0
156872,302.0,min,00:01,0.0,0.0
812810,372.0,min,00:01,0.0,0.0
357294,266.0,min,00:01,0.0,0.0
133029,334.0,min,00:01,0.0,0.0
133023,307.0,min,00:01,0.0,0.0
812809,439.0,min,00:01,0.0,0.0
377001,398.0,min,00:01,0.0,0.0
543657,294.0,min,00:01,0.0,0.0
613197,472.0,min,00:01,0.0,0.0
71375,928.0,min,00:01,0.0,0.0
350190,924.0,min,00:01,0.0,0.0
130959,273.0,min,00:01,0.0,0.0
749250,421.0,min,00:01,0.0,0.0
371236,305.0,min,00:01,0.0,0.0
610987,312.0,min,00:01,0.0,0.0
670386,446.0,min,00:01,0.0,0.0
357309,542.0,min,00:01,0.0,0.0
357316,492.0,min,00:01,0.0,0.0
133038,391.0,min,00:01,0.0,0.0
201330,569.0,min,00:01,0.0,0.0
153939,293.0,min,00:01,0.0,0.0
371242,271.0,min,00:01,0.0,0.0
126148,289.0,min,00:01,0.0,0.0
357319,335.0,min,00:01,0.0,0.0
320783,924.0,min,00:01,0.0,0.0
132992,438.0,min,00:01,0.0,0.0
133041,310.0,min,00:01,0.0,0.0
548332,318.0,min,00:01,0.0,0.0
610986,722.0,min,00:01,0.0,0.0
357329,368.0,min,00:01,0.0,0.0
348147,924.0,min,00:01,0.0,0.0
377010,367.0,min,00:01,0.0,0.0
133003,322.0,min,00:01,0.0,0.0
377000,265.0,min,00:01,0.0,0.0
133033,924.0,min,00:01,0.0,0.0
371239,278.0,min,00:01,0.0,0.0
321333,306.0,min,00:01,0.0,0.0
133040,440.0,min,00:01,0.0,0.0
1022698,390.0,min,00:01,0.0,0.0
610999,329.0,min,00:01,0.0,0.0
812802,372.0,min,00:01,0.0,0.0
132999,445.0,min,00:01,0.0,0.0
529726,536.0,min,00:01,0.0,0.0
276190,337.0,min,00:01,0.0,0.0
543179,446.0,min,00:01,0.0,0.0
133046,292.0,min,00:01,0.0,0.0
357288,261.0,min,00:01,0.0,0.0
130963,391.0,min,00:01,0.0,0.0
362626,315.0,min,00:01,0.0,0.0
812813,312.0,min,00:01,0.0,0.0
133035,722.0,min,00:01,0.0,0.0
163627,290.0,min,00:01,0.0,0.0
130625,701.0,min,00:01,0.0,0.0
27804,205.0,min,00:01,0.0,0.0
130657,340.0,min,00:01,0.0,0.0
357313,445.0,min,00:01,0.0,0.0
418411,332.0,min,00:01,0.0,0.0
357287,284.0,min,00:01,0.0,0.0
65898,379.0,min,00:01,0.0,0.0
69487,558.0,min,00:01,0.0,0.0
626840,284.0,min,00:01,0.0,0.0
371234,371.0,min,00:01,0.0,0.0
744807,277.0,min,00:01,0.0,0.0
159633,565.0,min,00:01,0.0,0.0
371237,316.0,min,00:01,0.0,0.0
357292,261.0,min,00:01,0.0,0.0
587653,291.0,min,00:01,0.0,0.0
371232,278.0,min,00:01,0.0,0.0
584681,664.0,min,00:01,0.0,0.0
843841,288.0,min,00:01,0.0,0.0
683383,277.0,min,00:01,0.0,0.0
357295,261.0,min,00:01,0.0,0.0
479603,318.0,min,00:01,0.0,0.0
132949,339.0,min,00:01,0.0,0.0
83732,370.0,min,00:01,0.0,0.0
612672,360.0,min,00:01,0.0,0.0
640924,306.0,min,00:01,0.0,0.0
996913,330.0,min,00:01,0.0,0.0
333354,312.0,min,00:01,0.0,0.0
529733,488.0,min,00:01,0.0,0.0
320817,924.0,min,00:01,0.0,0.0
92427,488.0,min,00:01,0.0,0.0
922079,283.0,min,00:01,0.0,0.0
154477,291.0,min,00:01,0.0,0.0
333353,296.0,min,00:01,0.0,0.0
90717,370.0,min,00:01,0.0,0.0
333357,558.0,min,00:01,0.0,0.0
254035,506.0,min,00:01,0.0,0.0
922188,271.0,min,00:01,0.0,0.0
333355,523.0,min,00:01,0.0,0.0
670391,309.0,min,00:01,0.0,0.0
163607,266.0,min,00:01,0.0,0.0
101780,260.0,min,00:01,0.0,0.0
33870,262.0,min,00:01,0.0,0.0
843854,433.0,min,00:01,0.0,0.0
670392,260.0,min,00:01,0.0,0.0
333356,536.0,min,00:01,0.0,0.0
1014450,481.0,min,00:01,0.0,0.0
982746,318.0,min,00:01,0.0,0.0
843864,509.0,min,00:01,0.0,0.0
91181,110.0,min,00:01,0.0,0.0
48850,1521.0,min,00:01,0.0,0.0
51212,459.0,min,00:01,0.0,0.0
870922,771.0,min,00:01,0.0,0.0
733527,1531.0,min,00:01,0.0,0.0
133945,647.0,min,00:01,0.0,0.0
509375,975.0,min,00:01,0.0,0.0
86143,991.0,min,00:01,0.0,0.0
99640,1410.0,min,00:01,0.0,0.0
744919,1195.0,min,00:01,0.0,0.0
316229,1222.0,min,00:01,0.0,0.0
658326,1583.0,min,00:01,0.0,0.0
700232,934.0,min,00:01,0.0,0.0
700226,934.0,min,00:01,0.0,0.0
752896,1615.0,min,00:01,0.0,0.0
717203,797.0,min,00:01,0.0,0.0
101687,465.0,min,00:01,0.0,0.0
52285,426.0,min,00:01,0.0,0.0
114250,1651.0,min,00:01,0.0,0.0
306681,1792.0,min,00:01,0.0,0.0
823103,1007.0,min,00:01,0.0,0.0
289903,1285.0,min,00:01,0.0,0.0
162908,1910.0,min,00:01,0.0,0.0
49274,1081.0,min,00:01,0.0,0.0
744917,888.0,min,00:01,0.0,0.0
70029,1008.0,min,00:01,0.0,0.0
812686,1397.0,min,00:01,0.0,0.0
501843,564.0,min,00:01,0.0,0.0
224315,1070.0,min,00:01,0.0,0.0
131667,1010.0,min,00:01,0.0,0.0
49033,561.0,min,00:01,0.0,0.0
599069,1274.0,min,00:01,0.0,0.0
114222,618.0,min,00:01,0.0,0.0
131655,1024.0,min,00:01,0.0,0.0
131669,824.0,min,00:01,0.0,0.0
100448,1042.0,min,00:01,0.0,0.0
812684,1937.0,min,00:01,0.0,0.0
48808,1596.0,min,00:01,0.0,0.0
56959,731.0,min,00:01,0.0,0.0
51213,636.0,min,00:01,0.0,0.0
508332,1236.0,min,00:01,0.0,0.0
525056,1064.0,min,00:01,0.0,0.0
870878,1239.0,min,00:01,0.0,0.0
162712,928.0,min,00:01,0.0,0.0
482336,1064.0,min,00:01,0.0,0.0
482340,1010.0,min,00:01,0.0,0.0
50976,773.0,min,00:01,0.0,0.0
97364,1521.0,min,00:01,0.0,0.0
850700,992.0,min,00:01,0.0,0.0
199823,801.0,min,00:01,0.0,0.0
698706,1170.0,min,00:01,0.0,0.0
131163,564.0,min,00:01,0.0,0.0
86037,1204.0,min,00:01,0.0,0.0
48925,1310.0,min,00:01,0.0,0.0
348126,1236.0,min,00:01,0.0,0.0
49823,656.0,min,00:01,0.0,0.0
65384,715.0,min,00:01,0.0,0.0
891249,706.0,min,00:01,0.0,0.0
658328,934.0,min,00:01,0.0,0.0
82225,923.0,min,00:01,0.0,0.0
131649,1038.0,min,00:01,0.0,0.0
837028,1295.0,min,00:01,0.0,0.0
295433,814.0,min,00:01,0.0,0.0
156751,558.0,min,00:01,0.0,0.0
51190,708.0,min,00:01,0.0,0.0
159602,558.0,min,00:01,0.0,0.0
891220,567.0,min,00:01,0.0,0.0
162740,732.0,min,00:01,0.0,0.0
276223,521.0,min,00:01,0.0,0.0
508334,1195.0,min,00:01,0.0,0.0
348123,1769.0,min,00:01,0.0,0.0
51189,426.0,min,00:01,0.0,0.0
717235,679.0,min,00:01,0.0,0.0
698708,1170.0,min,00:01,0.0,0.0
564265,400.0,min,00:01,0.0,0.0
51349,982.0,min,00:01,0.0,0.0
709665,1170.0,min,00:01,0.0,0.0
114266,573.0,min,00:01,0.0,0.0
277600,897.0,min,00:01,0.0,0.0
48767,783.0,min,00:01,0.0,0.0
795212,1395.0,min,00:01,0.0,0.0
114258,1310.0,min,00:01,0.0,0.0
174598,1236.0,min,00:01,0.0,0.0
133081,1295.0,min,00:01,0.0,0.0
133924,561.0,min,00:01,0.0,0.0
172177,564.0,min,00:01,0.0,0.0
717229,813.0,min,00:01,0.0,0.0
211604,1239.0,min,00:01,0.0,0.0
172140,553.0,min,00:01,0.0,0.0
658323,1006.0,min,00:01,0.0,0.0
211600,1229.0,min,00:01,0.0,0.0
354688,1767.0,min,00:01,0.0,0.0
707098,1372.0,min,00:01,0.0,0.0
76670,1330.0,min,00:01,0.0,0.0
131770,595.0,min,00:01,0.0,0.0
887205,393.0,min,00:01,0.0,0.0
133927,558.0,min,00:01,0.0,0.0
114202,555.0,min,00:01,0.0,0.0
172139,553.0,min,00:01,0.0,0.0
707177,1153.0,min,00:01,0.0,0.0
698709,1170.0,min,00:01,0.0,0.0
50927,515.0,min,00:01,0.0,0.0
573694,452.0,min,00:01,0.0,0.0
698707,896.0,min,00:01,0.0,0.0
114499,1840.0,min,00:01,0.0,0.0
315061,566.0,min,00:01,0.0,0.0
309530,725.0,min,00:01,0.0,0.0
114220,717.0,min,00:01,0.0,0.0
131764,673.0,min,00:01,0.0,0.0
50315,631.0,min,00:01,0.0,0.0
82262,1385.0,min,00:01,0.0,0.0
368308,1222.0,min,00:01,0.0,0.0
51391,524.0,min,00:01,0.0,0.0
277472,489.0,min,00:01,0.0,0.0
114210,537.0,min,00:01,0.0,0.0
83742,434.0,min,00:01,0.0,0.0
172154,692.0,min,00:01,0.0,0.0
616521,707.0,min,00:01,0.0,0.0
501844,567.0,min,00:01,0.0,0.0
100447,1760.0,min,00:01,0.0,0.0
65411,1570.0,min,00:01,0.0,0.0
131758,955.0,min,00:01,0.0,0.0
247242,1381.0,min,00:01,0.0,0.0
275647,752.0,min,00:01,0.0,0.0
133094,1289.0,min,00:01,0.0,0.0
744929,1169.0,min,00:01,0.0,0.0
114254,1071.0,min,00:01,0.0,0.0
834956,1154.0,min,00:01,0.0,0.0
51169,495.0,min,00:01,0.0,0.0
316219,1224.0,min,00:01,0.0,0.0
156907,566.0,min,00:01,0.0,0.0
691501,1064.0,min,00:01,0.0,0.0
812685,1738.0,min,00:01,0.0,0.0
133079,1232.0,min,00:01,0.0,0.0
289486,1505.0,min,00:01,0.0,0.0
678610,1195.0,min,00:01,0.0,0.0
908579,1499.0,min,00:01,0.0,0.0
48958,573.0,min,00:01,0.0,0.0
508315,530.0,min,00:01,0.0,0.0
131149,583.0,min,00:01,0.0,0.0
700217,1068.0,min,00:01,0.0,0.0
131614,1767.0,min,00:01,0.0,0.0
100449,877.0,min,00:01,0.0,0.0
211595,1010.0,min,00:01,0.0,0.0
131161,1293.0,min,00:01,0.0,0.0
114497,1840.0,min,00:01,0.0,0.0
744928,779.0,min,00:01,0.0,0.0
66023,1224.0,min,00:01,0.0,0.0
617761,1041.0,min,00:01,0.0,0.0
698705,1171.0,min,00:01,0.0,0.0
296938,572.0,min,00:01,0.0,0.0
133928,566.0,min,00:01,0.0,0.0
84519,609.0,min,00:01,0.0,0.0
616567,1000.0,min,00:01,0.0,0.0
225655,1043.0,min,00:01,0.0,0.0
698704,1170.0,min,00:01,0.0,0.0
823060,669.0,min,00:01,0.0,0.0
850762,934.0,min,00:01,0.0,0.0
311562,703.0,min,00:01,0.0,0.0
298943,1081.0,min,00:01,0.0,0.0
131151,584.0,min,00:01,0.0,0.0
586723,1357.0,min,00:01,0.0,0.0
78168,847.0,min,00:01,0.0,0.0
595654,1222.0,min,00:01,0.0,0.0
50425,585.0,min,00:01,0.0,0.0
691505,1068.0,min,00:01,0.0,0.0
744918,1170.0,min,00:01,0.0,0.0
700218,994.0,min,00:01,0.0,0.0
131685,1049.0,min,00:01,0.0,0.0
316230,1163.0,min,00:01,0.0,0.0
836971,1196.0,min,00:01,0.0,0.0
162940,1039.0,min,00:01,0.0,0.0
292891,1163.0,min,00:01,0.0,0.0
108674,779.0,min,00:01,0.0,0.0
67238,989.0,min,00:01,0.0,0.0
57567,766.0,min,00:01,0.0,0.0
177067,430.0,min,00:01,0.0,0.0
294660,1051.0,min,00:01,0.0,0.0
616543,895.0,min,00:01,0.0,0.0
67762,435.0,min,00:01,0.0,0.0
619277,552.0,min,00:01,0.0,0.0
895528,855.0,min,00:01,0.0,0.0
131636,1175.0,min,00:01,0.0,0.0
568353,955.0,min,00:01,0.0,0.0
529960,1288.0,min,00:01,0.0,0.0
419178,960.0,min,00:01,0.0,0.0
444085,370.0,min,00:01,0.0,0.0
479715,1688.0,min,00:01,0.0,0.0
597809,562.0,min,00:01,0.0,0.0
698712,1232.0,min,00:01,0.0,0.0
592483,1222.0,min,00:01,0.0,0.0
586307,565.0,min,00:01,0.0,0.0
131607,942.0,min,00:01,0.0,0.0
563504,638.0,min,00:01,0.0,0.0
473731,585.0,min,00:01,0.0,0.0
594408,1507.0,min,00:01,0.0,0.0
870925,706.0,min,00:01,0.0,0.0
528182,1512.0,min,00:01,0.0,0.0
575440,802.0,min,00:01,0.0,0.0
615550,1227.0,min,00:01,0.0,0.0
156903,508.0,min,00:01,0.0,0.0
131304,558.0,min,00:01,0.0,0.0
611000,416.0,min,00:01,0.0,0.0
274936,1026.0,min,00:01,0.0,0.0
511921,1141.0,min,00:01,0.0,0.0
485966,1313.0,min,00:01,0.0,0.0
619585,440.0,min,00:01,0.0,0.0
471070,556.0,min,00:01,0.0,0.0
311557,1222.0,min,00:01,0.0,0.0
685879,1768.0,min,00:01,0.0,0.0
441750,1832.0,min,00:01,0.0,0.0
468862,1425.0,min,00:01,0.0,0.0
75548,1008.0,min,00:01,0.0,0.0
439557,1419.0,min,00:01,0.0,0.0
471359,1334.0,min,00:01,0.0,0.0
478945,1872.0,min,00:01,0.0,0.0
607631,1041.0,min,00:01,0.0,0.0
733532,1171.0,min,00:01,0.0,0.0
610120,1227.0,min,00:01,0.0,0.0
185709,427.0,min,00:01,0.0,0.0
361155,599.0,min,00:01,0.0,0.0
614058,1132.0,min,00:01,0.0,0.0
699632,1434.0,min,00:01,0.0,0.0
613233,462.0,min,00:01,0.0,0.0
474967,1040.0,min,00:01,0.0,0.0
561474,1040.0,min,00:01,0.0,0.0
575552,805.0,min,00:01,0.0,0.0
595655,1016.0,min,00:01,0.0,0.0
561387,1080.0,min,00:01,0.0,0.0
421194,1041.0,min,00:01,0.0,0.0
69538,697.0,min,00:01,0.0,0.0
63319,761.0,min,00:01,0.0,0.0
287887,1126.0,min,00:01,0.0,0.0
616971,686.0,min,00:01,0.0,0.0
709461,1462.0,min,00:01,0.0,0.0
735243,1608.0,min,00:01,0.0,0.0
584818,789.0,min,00:01,0.0,0.0
586143,1133.0,min,00:01,0.0,0.0
75549,822.0,min,00:01,0.0,0.0
691256,1356.0,min,00:01,0.0,0.0
57157,1504.0,min,00:01,0.0,0.0
588689,979.0,min,00:01,0.0,0.0
887156,503.0,min,00:01,0.0,0.0
689628,2189.0,min,00:01,0.0,0.0
744925,1180.0,min,00:01,0.0,0.0
69540,430.0,min,00:01,0.0,0.0
573725,648.0,min,00:01,0.0,0.0
482331,1065.0,min,00:01,0.0,0.0
289402,777.0,min,00:01,0.0,0.0
689626,1755.0,min,00:01,0.0,0.0
619582,449.0,min,00:01,0.0,0.0
463065,555.0,min,00:01,0.0,0.0
783969,1610.0,min,00:01,0.0,0.0
573723,653.0,min,00:01,0.0,0.0
488618,998.0,min,00:01,0.0,0.0
442776,1382.0,min,00:01,0.0,0.0
69537,670.0,min,00:01,0.0,0.0
837826,1051.0,min,00:01,0.0,0.0
479258,1826.0,min,00:01,0.0,0.0
573207,460.0,min,00:01,0.0,0.0
421193,907.0,min,00:01,0.0,0.0
613212,408.0,min,00:01,0.0,0.0
217460,481.0,min,00:01,0.0,0.0
185713,430.0,min,00:01,0.0,0.0
496422,553.0,min,00:01,0.0,0.0
795210,770.0,min,00:01,0.0,0.0
692222,1356.0,min,00:01,0.0,0.0
584084,762.0,min,00:01,0.0,0.0
707155,1229.0,min,00:01,0.0,0.0
705560,434.0,min,00:01,0.0,0.0
619583,489.0,min,00:01,0.0,0.0
69543,954.0,min,00:01,0.0,0.0
472347,1968.0,min,00:01,0.0,0.0
50936,604.0,min,00:01,0.0,0.0
808143,791.0,min,00:01,0.0,0.0
795315,1900.0,min,00:01,0.0,0.0
850701,822.0,min,00:01,0.0,0.0
418731,1326.0,min,00:01,0.0,0.0
595657,1398.0,min,00:01,0.0,0.0
455696,1154.0,min,00:01,0.0,0.0
870879,1398.0,min,00:01,0.0,0.0
416492,1528.0,min,00:01,0.0,0.0
488514,578.0,min,00:01,0.0,0.0
848009,728.0,min,00:01,0.0,0.0
54505,669.0,min,00:01,0.0,0.0
456687,559.0,min,00:01,0.0,0.0
66079,427.0,min,00:01,0.0,0.0
917442,988.0,min,00:01,0.0,0.0
421252,953.0,min,00:01,0.0,0.0
857036,592.0,min,00:01,0.0,0.0
200919,559.0,min,00:01,0.0,0.0
875915,1937.0,min,00:01,0.0,0.0
781272,587.0,min,00:01,0.0,0.0
850689,565.0,min,00:01,0.0,0.0
86219,1102.0,min,00:01,0.0,0.0
463056,954.0,min,00:01,0.0,0.0
69501,1549.0,min,00:01,0.0,0.0
780461,776.0,min,00:01,0.0,0.0
757809,1485.0,min,00:01,0.0,0.0
573727,578.0,min,00:01,0.0,0.0
628671,1229.0,min,00:01,0.0,0.0
840780,902.0,min,00:01,0.0,0.0
734920,1796.0,min,00:01,0.0,0.0
887916,2245.0,min,00:01,0.0,0.0
872794,492.0,min,00:01,0.0,0.0
53377,1541.0,min,00:01,0.0,0.0
275645,660.0,min,00:01,0.0,0.0
799947,1417.0,min,00:01,0.0,0.0
62404,670.0,min,00:01,0.0,0.0
456685,565.0,min,00:01,0.0,0.0
850696,1222.0,min,00:01,0.0,0.0
707639,429.0,min,00:01,0.0,0.0
190774,1910.0,min,00:01,0.0,0.0
761110,426.0,min,00:01,0.0,0.0
456688,559.0,min,00:01,0.0,0.0
850645,546.0,min,00:01,0.0,0.0
850644,1504.0,min,00:01,0.0,0.0
108499,715.0,min,00:01,0.0,0.0
378736,471.0,min,00:01,0.0,0.0
114264,1085.0,min,00:01,0.0,0.0
57280,631.0,min,00:01,0.0,0.0
348116,1049.0,min,00:01,0.0,0.0
288422,1638.0,min,00:01,0.0,0.0
131938,1830.0,min,00:01,0.0,0.0
51390,586.0,min,00:01,0.0,0.0
990998,2078.0,min,00:01,0.0,0.0
131689,1010.0,min,00:01,0.0,0.0
70017,1229.0,min,00:01,0.0,0.0
1002580,1241.0,min,00:01,0.0,0.0
508330,905.0,min,00:01,0.0,0.0
131951,1885.0,min,00:01,0.0,0.0
524951,1040.0,min,00:01,0.0,0.0
76710,1187.0,min,00:01,0.0,0.0
57566,555.0,min,00:01,0.0,0.0
51254,966.0,min,00:01,0.0,0.0
174602,481.0,min,00:01,0.0,0.0
49253,432.0,min,00:01,0.0,0.0
131981,1911.0,min,00:01,0.0,0.0
97609,974.0,min,00:01,0.0,0.0
114192,1079.0,min,00:01,0.0,0.0
131881,1638.0,min,00:01,0.0,0.0
306061,1899.0,min,00:01,0.0,0.0
50214,533.0,min,00:01,0.0,0.0
50388,1671.0,min,00:01,0.0,0.0
62314,1116.0,min,00:01,0.0,0.0
156735,564.0,min,00:01,0.0,0.0
277615,1176.0,min,00:01,0.0,0.0
51393,1172.0,min,00:01,0.0,0.0
991006,893.0,min,00:01,0.0,0.0
1034393,1064.0,min,00:01,0.0,0.0
50212,1180.0,min,00:01,0.0,0.0
208213,558.0,min,00:01,0.0,0.0
917887,1183.0,min,00:01,0.0,0.0
98482,1265.0,min,00:01,0.0,0.0
185138,882.0,min,00:01,0.0,0.0
1000562,1426.0,min,00:01,0.0,0.0
49281,1014.0,min,00:01,0.0,0.0
50397,984.0,min,00:01,0.0,0.0
131616,815.0,min,00:01,0.0,0.0
1038367,429.0,min,00:01,0.0,0.0
96773,1119.0,min,00:01,0.0,0.0
71455,403.0,min,00:01,0.0,0.0
875909,1399.0,min,00:01,0.0,0.0
304176,1077.0,min,00:01,0.0,0.0
950837,888.0,min,00:01,0.0,0.0
59116,1253.0,min,00:01,0.0,0.0
49120,625.0,min,00:01,0.0,0.0
348108,941.0,min,00:01,0.0,0.0
718568,1171.0,min,00:01,0.0,0.0
1013212,673.0,min,00:01,0.0,0.0
532162,1055.0,min,00:01,0.0,0.0
131778,1486.0,min,00:01,0.0,0.0
50314,660.0,min,00:01,0.0,0.0
709664,1887.0,min,00:01,0.0,0.0
309955,977.0,min,00:01,0.0,0.0
289447,1520.0,min,00:01,0.0,0.0
524943,1617.0,min,00:01,0.0,0.0
50925,675.0,min,00:01,0.0,0.0
131734,1238.0,min,00:01,0.0,0.0
49246,784.0,min,00:01,0.0,0.0
110805,582.0,min,00:01,0.0,0.0
110620,1229.0,min,00:01,0.0,0.0
571941,613.0,min,00:01,0.0,0.0
49442,555.0,min,00:01,0.0,0.0
70004,1409.0,min,00:01,0.0,0.0
309954,1315.0,min,00:01,0.0,0.0
70020,922.0,min,00:01,0.0,0.0
49195,547.0,min,00:01,0.0,0.0
49561,760.0,min,00:01,0.0,0.0
51573,788.0,min,00:01,0.0,0.0
48802,577.0,min,00:01,0.0,0.0
598193,1328.0,min,00:01,0.0,0.0
110504,1284.0,min,00:01,0.0,0.0
147745,532.0,min,00:01,0.0,0.0
289470,582.0,min,00:01,0.0,0.0
744920,1171.0,min,00:01,0.0,0.0
947000,1342.0,min,00:01,0.0,0.0
65953,1274.0,min,00:01,0.0,0.0
1002878,1106.0,min,00:01,0.0,0.0
162934,946.0,min,00:01,0.0,0.0
744916,1170.0,min,00:01,0.0,0.0
940745,1271.0,min,00:01,0.0,0.0
131935,596.0,min,00:01,0.0,0.0
97940,1616.0,min,00:01,0.0,0.0
162697,640.0,min,00:01,0.0,0.0
51297,567.0,min,00:01,0.0,0.0
978213,804.0,min,00:01,0.0,0.0
65312,1312.0,min,00:01,0.0,0.0
522366,1241.0,min,00:01,0.0,0.0
49293,464.0,min,00:01,0.0,0.0
110619,911.0,min,00:01,0.0,0.0
162905,1596.0,min,00:01,0.0,0.0
991005,1039.0,min,00:01,0.0,0.0
172178,556.0,min,00:01,0.0,0.0
508320,525.0,min,00:01,0.0,0.0
1025098,558.0,min,00:01,0.0,0.0
1040603,558.0,min,00:01,0.0,0.0
1002879,1586.0,min,00:01,0.0,0.0
162926,599.0,min,00:01,0.0,0.0
509377,482.0,min,00:01,0.0,0.0
49227,823.0,min,00:01,0.0,0.0
49279,741.0,min,00:01,0.0,0.0
51616,748.0,min,00:01,0.0,0.0
215754,608.0,min,00:01,0.0,0.0
131863,796.0,min,00:01,0.0,0.0
51394,669.0,min,00:01,0.0,0.0
749188,1490.0,min,00:01,0.0,0.0
131625,1543.0,min,00:01,0.0,0.0
49119,646.0,min,00:01,0.0,0.0
383162,784.0,min,00:01,0.0,0.0
